timestamp,anomaly
1397778840,0
1397779140,0
1397779440,0
1397779740,0
1397780040,0
1397780340,0
1397780640,0
1397780940,0
1397781240,0
1397781540,0
1397781840,0
1397782140,0
1397782440,0
1397782740,0
1397783040,0
1397783340,0
1397783640,0
1397783940,0
1397784240,0
1397784540,0
1397784840,0
1397785140,0
1397785440,0
1397785740,0
1397786040,0
1397786340,0
1397786640,0
1397786940,0
1397787240,0
1397787540,0
1397787840,0
1397788140,0
1397788440,0
1397788740,0
1397789040,0
1397789340,0
1397789640,0
1397789940,0
1397790240,0
1397790540,0
1397790840,0
1397791140,0
1397791440,0
1397791740,0
1397792040,0
1397792340,0
1397792640,0
1397792940,0
1397793240,0
1397793540,0
1397793840,1
1397794140,0
1397794440,0
1397794740,0
1397795040,0
1397795340,0
1397795640,0
1397795940,0
1397796240,0
1397796540,0
1397796840,0
1397797140,0
1397797440,0
1397797740,0
1397798040,0
1397798340,0
1397798640,0
1397798940,0
1397799240,0
1397799540,0
1397799840,0
1397800140,0
1397800440,0
1397800740,0
1397801040,0
1397801340,0
1397801640,0
1397801940,0
1397802240,0
1397802540,0
1397802840,0
1397803140,0
1397803440,0
1397803740,0
1397804040,0
1397804340,0
1397804640,1
1397804940,0
1397805240,0
1397805540,1
1397805840,1
1397806140,0
1397806440,1
1397806740,0
1397807040,1
1397807340,0
1397807640,0
1397807940,0
1397808240,0
1397808540,0
1397808840,0
1397809140,1
1397809440,1
1397809740,1
1397810040,1
1397810340,1
1397810640,1
1397810940,1
1397811240,1
1397811540,1
1397811840,1
1397812140,1
1397812440,1
1397812740,1
1397813040,1
1397813340,1
1397813640,1
1397813940,1
1397814240,1
1397814540,1
1397814840,1
1397815140,1
1397815440,1
1397815740,1
1397816040,1
1397816340,1
1397816640,1
1397816940,1
1397817240,1
1397817540,1
1397817840,1
1397818140,1
1397818440,1
1397818740,1
1397819040,1
1397819340,1
1397819640,1
1397819940,1
1397820240,1
1397820540,1
1397820840,1
1397821140,1
1397821440,1
1397821740,1
1397822040,1
1397822340,1
1397822640,1
1397822940,1
1397823240,1
1397823540,1
1397823840,1
1397824140,1
1397824440,1
1397824740,1
1397825040,1
1397825340,1
1397825640,1
1397825940,1
1397826240,1
1397826540,1
1397826840,1
1397827140,1
1397827440,1
1397827740,1
1397828040,1
1397828340,1
1397828640,1
1397828940,1
1397829240,1
1397829540,1
1397829840,1
1397830140,1
1397830440,1
1397830740,1
1397831040,1
1397831340,1
1397831640,1
1397831940,1
1397832240,1
1397832540,1
1397832840,1
1397833140,1
1397833440,1
1397833740,1
1397834040,1
1397834340,1
1397834640,1
1397834940,1
1397835240,1
1397835540,1
1397835840,1
1397836140,1
1397836440,1
1397836740,1
1397837040,1
1397837340,1
1397837640,1
1397837940,1
1397838240,1
1397838540,1
1397838840,1
1397839140,1
1397839440,1
1397839740,1
1397840040,1
1397840340,1
1397840640,1
1397840940,1
1397841240,1
1397841540,1
1397841840,1
1397842140,1
1397842440,1
1397842740,1
1397843040,1
1397843340,1
1397843640,1
1397843940,1
1397844240,1
1397844540,1
1397844840,1
1397845140,1
1397845440,1
1397845740,1
1397846040,1
1397846340,1
1397846640,1
1397846940,1
1397847240,1
1397847540,1
1397847840,1
1397848140,1
1397848440,1
1397848740,1
1397849040,1
1397849340,1
1397849640,1
1397849940,1
1397850240,1
1397850540,1
1397850840,1
1397851140,1
1397851440,1
1397851740,1
1397852040,1
1397852340,1
1397852640,1
1397852940,1
1397853240,1
1397853540,1
1397853840,1
1397854140,1
1397854440,1
1397854740,1
1397855040,1
1397855340,1
1397855640,1
1397855940,1
1397856240,1
1397856540,1
1397856840,1
1397857140,1
1397857440,1
1397857740,1
1397858040,1
1397858340,1
1397858640,1
1397858940,1
1397859240,1
1397859540,1
1397859840,1
1397860140,1
1397860440,1
1397860740,1
1397861040,1
1397861340,1
1397861640,1
1397861940,1
1397862240,1
1397862540,1
1397862840,1
1397863140,1
1397863440,1
1397863740,1
1397864040,1
1397864340,1
1397864640,1
1397864940,1
1397865240,1
1397865540,1
1397865840,1
1397866140,1
1397866440,1
1397866740,1
1397867040,1
1397867340,1
1397867640,1
1397867940,1
1397868240,1
1397868540,1
1397868840,1
1397869140,1
1397869440,1
1397869740,1
1397870040,1
1397870340,1
1397870640,1
1397870940,1
1397871240,1
1397871540,1
1397871840,1
1397872140,1
1397872440,1
1397872740,1
1397873040,1
1397873340,1
1397873640,1
1397873940,1
1397874240,1
1397874540,1
1397874840,1
1397875140,1
1397875440,1
1397875740,1
1397876040,1
1397876340,1
1397876640,1
1397876940,1
1397877240,1
1397877540,1
1397877840,1
1397878140,1
1397878440,1
1397878740,1
1397879040,1
1397879340,1
1397879640,1
1397879940,1
1397880240,1
1397880540,1
1397880840,1
1397881140,1
1397881440,1
1397881740,1
1397882040,1
1397882340,1
1397882640,1
1397882940,1
1397883240,1
1397883540,1
1397883840,1
1397884140,1
1397884440,1
1397884740,1
1397885040,1
1397885340,1
1397885640,1
1397885940,1
1397886240,1
1397886540,1
1397886840,1
1397887140,1
1397887440,1
1397887740,1
1397888040,1
1397888340,1
1397888640,1
1397888940,1
1397889240,1
1397889540,1
1397889840,1
1397890140,1
1397890440,1
1397890740,1
1397891040,1
1397891340,1
1397891640,1
1397891940,1
1397892240,1
1397892540,1
1397892840,1
1397893140,1
1397893440,1
1397893740,1
1397894040,1
1397894340,1
1397894640,1
1397894940,1
1397895240,1
1397895540,1
1397895840,1
1397896140,1
1397896440,1
1397896740,1
1397897040,1
1397897340,1
1397897640,1
1397897940,1
1397898240,1
1397898540,1
1397898840,1
1397899140,1
1397899440,1
1397899740,1
1397900040,1
1397900340,1
1397900640,1
1397900940,1
1397901240,1
1397901540,1
1397901840,1
1397902140,1
1397902440,1
1397902740,1
1397903040,1
1397903340,1
1397903640,1
1397903940,1
1397904240,1
1397904540,1
1397904840,1
1397905140,1
1397905440,1
1397905740,1
1397906040,1
1397906340,1
1397906640,1
1397906940,1
1397907240,1
1397907540,1
1397907840,1
1397908140,1
1397908440,1
1397908740,1
1397909040,1
1397909340,1
1397909640,1
1397909940,1
1397910240,1
1397910540,1
1397910840,1
1397911140,1
1397911440,1
1397911740,1
1397912040,1
1397912340,1
1397912640,1
1397912940,1
1397913240,1
1397913540,1
1397913840,1
1397914140,1
1397914440,1
1397914740,1
1397915040,1
1397915340,1
1397915640,1
1397915940,1
1397916240,1
1397916540,1
1397916840,1
1397917140,1
1397917440,1
1397917740,1
1397918040,1
1397918340,1
1397918640,1
1397918940,1
1397919240,1
1397919540,1
1397919840,1
1397920140,1
1397920440,1
1397920740,1
1397921040,1
1397921340,1
1397921640,1
1397921940,1
1397922240,1
1397922540,1
1397922840,1
1397923140,1
1397923440,1
1397923740,1
1397924040,1
1397924340,1
1397924640,1
1397924940,1
1397925240,1
1397925540,1
1397925840,1
1397926140,1
1397926440,1
1397926740,1
1397927040,1
1397927340,1
1397927640,1
1397927940,1
1397928240,1
1397928540,1
1397928840,1
1397929140,1
1397929440,1
1397929740,1
1397930040,1
1397930340,1
1397930640,1
1397930940,1
1397931240,1
1397931540,1
1397931840,1
1397932140,1
1397932440,1
1397932740,1
1397933040,1
1397933340,1
1397933640,1
1397933940,1
1397934240,1
1397934540,1
1397934840,1
1397935140,1
1397935440,1
1397935740,1
1397936040,1
1397936340,1
1397936640,1
1397936940,1
1397937240,1
1397937540,1
1397937840,1
1397938140,1
1397938440,1
1397938740,1
1397939040,1
1397939340,1
1397939640,1
1397939940,1
1397940240,1
1397940540,1
1397940840,1
1397941140,1
1397941440,1
1397941740,1
1397942040,1
1397942340,1
1397942640,1
1397942940,1
1397943240,1
1397943540,1
1397943840,1
1397944140,1
1397944440,1
1397944740,1
1397945040,1
1397945340,1
1397945640,1
1397945940,1
1397946240,1
1397946540,1
1397946840,1
1397947140,1
1397947440,1
1397947740,1
1397948040,1
1397948340,1
1397948640,1
1397948940,1
1397949240,1
1397949540,1
1397949840,1
1397950140,1
1397950440,1
1397950740,1
1397951040,1
1397951340,1
1397951640,1
1397951940,1
1397952240,1
1397952540,1
1397952840,1
1397953140,1
1397953440,1
1397953740,1
1397954040,1
1397954340,1
1397954640,1
1397954940,1
1397955240,1
1397955540,1
1397955840,1
1397956140,1
1397956440,1
1397956740,1
1397957040,1
1397957340,1
1397957640,1
1397957940,1
1397958240,1
1397958540,1
1397958840,1
1397959140,1
1397959440,1
1397959740,1
1397960040,1
1397960340,1
1397960640,1
1397960940,1
1397961240,1
1397961540,1
1397961840,1
1397962140,1
1397962440,1
1397962740,1
1397963040,1
1397963340,1
1397963640,1
1397963940,1
1397964240,1
1397964540,1
1397964840,1
1397965140,1
1397965440,1
1397965740,1
1397966040,1
1397966340,1
1397966640,1
1397966940,1
1397967240,1
1397967540,1
1397967840,1
1397968140,1
1397968440,1
1397968740,1
1397969040,1
1397969340,1
1397969640,1
1397969940,1
1397970240,1
1397970540,1
1397970840,1
1397971140,1
1397971440,1
1397971740,1
1397972040,1
1397972340,1
1397972640,1
1397972940,1
1397973240,1
1397973540,1
1397973840,1
1397974140,1
1397974440,1
1397974740,1
1397975040,1
1397975340,1
1397975640,1
1397975940,1
1397976240,1
1397976540,1
1397976840,1
1397977140,1
1397977440,1
1397977740,1
1397978040,1
1397978340,1
1397978640,1
1397978940,1
1397979240,1
1397979540,1
1397979840,1
1397980140,1
1397980440,1
1397980740,1
1397981040,1
1397981340,1
1397981640,1
1397981940,1
1397982240,1
1397982540,1
1397982840,1
1397983140,1
1397983440,1
1397983740,1
1397984040,1
1397984340,1
1397984640,1
1397984940,1
1397985240,1
1397985540,1
1397985840,1
1397986140,1
1397986440,1
1397986740,1
1397987040,1
1397987340,1
1397987640,1
1397987940,1
1397988240,1
1397988540,1
1397988840,1
1397989140,1
1397989440,1
1397989740,1
1397990040,1
1397990340,1
1397990640,1
1397990940,1
1397991240,1
1397991540,1
1397991840,1
1397992140,1
1397992440,1
1397992740,1
1397993040,1
1397993340,1
1397993640,1
1397993940,1
1397994240,1
1397994540,1
1397994840,1
1397995140,1
1397995440,1
1397995740,1
1397996040,1
1397996340,1
1397996640,1
1397996940,1
1397997240,1
1397997540,1
1397997840,1
1397998140,1
1397998440,1
1397998740,1
1397999040,1
1397999340,1
1397999640,1
1397999940,1
1398000240,1
1398000540,1
1398000840,1
1398001140,1
1398001440,1
1398001740,1
1398002040,1
1398002340,1
1398002640,1
1398002940,1
1398003240,1
1398003540,1
1398003840,1
1398004140,1
1398004440,1
1398004740,1
1398005040,1
1398005340,1
1398005640,1
1398005940,1
1398006240,1
1398006540,1
1398006840,1
1398007140,1
1398007440,1
1398007740,1
1398008040,1
1398008340,1
1398008640,1
1398008940,1
1398009240,1
1398009540,1
1398009840,1
1398010140,1
1398010440,1
1398010740,1
1398011040,1
1398011340,1
1398011640,1
1398011940,1
1398012240,1
1398012540,1
1398012840,1
1398013140,1
1398013440,1
1398013740,1
1398014040,1
1398014340,1
1398014640,1
1398014940,1
1398015240,1
1398015540,1
1398015840,1
1398016140,1
1398016440,1
1398016740,1
1398017040,1
1398017340,1
1398017640,1
1398017940,1
1398018240,1
1398018540,1
1398018840,1
1398019140,1
1398019440,1
1398019740,1
1398020040,1
1398020340,1
1398020640,1
1398020940,1
1398021240,1
1398021540,1
1398021840,1
1398022140,1
1398022440,1
1398022740,1
1398023040,1
1398023340,1
1398023640,1
1398023940,1
1398024240,1
1398024540,1
1398024840,1
1398025140,1
1398025440,1
1398025740,1
1398026040,1
1398026340,1
1398026640,1
1398026940,1
1398027240,1
1398027540,1
1398027840,1
1398028140,1
1398028440,1
1398028740,1
1398029040,1
1398029340,1
1398029640,1
1398029940,1
1398030240,1
1398030540,1
1398030840,1
1398031140,1
1398031440,1
1398031740,1
1398032040,1
1398032340,1
1398032640,1
1398032940,1
1398033240,1
1398033540,1
1398033840,1
1398034140,1
1398034440,1
1398034740,1
1398035040,1
1398035340,1
1398035640,1
1398035940,1
1398036240,1
1398036540,1
1398036840,1
1398037140,1
1398037440,1
1398037740,1
1398038040,1
1398038340,1
1398038640,1
1398038940,1
1398039240,1
1398039540,1
1398039840,1
1398040140,1
1398040440,1
1398040740,1
1398041040,1
1398041340,1
1398041640,1
1398041940,1
1398042240,1
1398042540,1
1398042840,1
1398043140,1
1398043440,1
1398043740,1
1398044040,1
1398044340,1
1398044640,1
1398044940,1
1398045240,1
1398045540,1
1398045840,1
1398046140,1
1398046440,1
1398046740,1
1398047040,1
1398047340,1
1398047640,1
1398047940,1
1398048240,1
1398048540,1
1398048840,1
1398049140,1
1398049440,1
1398049740,1
1398050040,1
1398050340,1
1398050640,1
1398050940,1
1398051240,1
1398051540,1
1398051840,1
1398052140,1
1398052440,1
1398052740,1
1398053040,1
1398053340,1
1398053640,1
1398053940,1
1398054240,1
1398054540,1
1398054840,1
1398055140,1
1398055440,1
1398055740,1
1398056040,1
1398056340,1
1398056640,1
1398056940,1
1398057240,1
1398057540,1
1398057840,1
1398058140,1
1398058440,1
1398058740,1
1398059040,1
1398059340,1
1398059640,1
1398059940,1
1398060240,1
1398060540,1
1398060840,1
1398061140,1
1398061440,1
1398061740,1
1398062040,1
1398062340,1
1398062640,1
1398062940,1
1398063240,1
1398063540,1
1398063840,1
1398064140,1
1398064440,1
1398064740,1
1398065040,1
1398065340,1
1398065640,1
1398065940,1
1398066240,1
1398066540,1
1398066840,1
1398067140,1
1398067440,1
1398067740,1
1398068040,1
1398068340,1
1398068640,1
1398068940,1
1398069240,1
1398069540,1
1398069840,1
1398070140,1
1398070440,1
1398070740,1
1398071040,1
1398071340,1
1398071640,1
1398071940,1
1398072240,1
1398072540,1
1398072840,1
1398073140,1
1398073440,1
1398073740,1
1398074040,1
1398074340,1
1398074640,1
1398074940,1
1398075240,1
1398075540,1
1398075840,1
1398076140,1
1398076440,1
1398076740,1
1398077040,1
1398077340,1
1398077640,1
1398077940,1
1398078240,1
1398078540,1
1398078840,1
1398079140,1
1398079440,1
1398079740,1
1398080040,1
1398080340,1
1398080640,1
1398080940,1
1398081240,1
1398081540,1
1398081840,1
1398082140,1
1398082440,1
1398082740,0
1398083040,0
1398083340,0
1398083640,0
1398083940,0
1398084240,0
1398084540,0
1398084840,0
1398085140,0
1398085440,0
1398085740,0
1398086040,0
1398086340,0
1398086640,0
1398086940,0
1398087240,0
1398087540,0
1398087840,0
1398088140,0
1398088440,0
1398088740,0
1398089040,0
1398089340,0
1398089640,0
1398089940,0
1398090240,0
1398090540,0
1398090840,0
1398091140,0
1398091440,0
1398091740,0
1398092040,0
1398092340,0
1398092640,0
1398092940,0
1398093240,0
1398093540,0
1398093840,0
1398094140,0
1398094440,0
1398094740,0
1398095040,0
1398095340,0
1398095640,0
1398095940,0
1398096240,0
1398096540,0
1398096840,0
1398097140,0
1398097440,0
1398097740,0
1398098040,0
1398098340,0
1398098640,0
1398098940,0
1398099240,0
1398099540,0
1398099840,0
1398100140,0
1398100440,0
1398100740,0
1398101040,0
1398101340,0
1398101640,0
1398101940,0
1398102240,0
1398102540,0
1398102840,0
1398103140,0
1398103440,0
1398103740,0
1398104040,0
1398104340,0
1398104640,0
1398104940,0
1398105240,0
1398105540,0
1398105840,0
1398106140,0
1398106440,0
1398106740,0
1398107040,0
1398107340,0
1398107640,0
1398107940,0
1398108240,0
1398108540,1
1398108840,0
1398109140,0
1398109440,0
1398109740,0
1398110040,0
1398110340,0
1398110640,0
1398110940,0
1398111240,0
1398111540,0
1398111840,0
1398112140,0
1398112440,0
1398112740,0
1398113040,0
1398113340,0
1398113640,0
1398113940,0
1398114240,0
1398114540,0
1398114840,0
1398115140,0
1398115440,0
1398115740,0
1398116040,0
1398116340,0
1398116640,0
1398116940,0
1398117240,0
1398117540,0
1398117840,1
1398118140,0
1398118440,0
1398118740,0
1398119040,0
1398119340,1
1398119640,0
1398119940,0
1398120240,0
1398120540,0
1398120840,0
1398121140,0
1398121440,0
1398121740,0
1398122040,0
1398122340,0
1398122640,0
1398122940,0
1398123240,0
1398123540,0
1398123840,0
1398124140,0
1398124440,0
1398124740,0
1398125040,0
1398125340,0
1398125640,0
1398125940,0
1398126240,0
1398126540,1
1398126840,1
1398127140,0
1398127440,1
1398127740,1
1398128040,1
1398128340,1
1398128640,1
1398128940,1
1398129240,1
1398129540,1
1398129840,1
1398130140,1
1398130440,1
1398130740,1
1398131040,1
1398131340,1
1398131640,1
1398131940,1
1398132240,1
1398132540,1
1398132840,1
1398133140,1
1398133440,1
1398133740,1
1398134040,1
1398134340,1
1398134640,1
1398134940,1
1398135240,1
1398135540,1
1398135840,1
1398136140,1
1398136440,1
1398136740,1
1398137040,1
1398137340,1
1398137640,1
1398137940,1
1398138240,1
1398138540,1
1398138840,1
1398139140,1
1398139440,1
1398139740,1
1398140040,1
1398140340,1
1398140640,1
1398140940,1
1398141240,1
1398141540,1
1398141840,1
1398142140,1
1398142440,1
1398142740,1
1398143040,1
1398143340,1
1398143640,1
1398143940,1
1398144240,1
1398144540,1
1398144840,1
1398145140,1
1398145440,1
1398145740,1
1398146040,1
1398146340,1
1398146640,1
1398146940,1
1398147240,1
1398147540,1
1398147840,1
1398148140,1
1398148440,1
1398148740,0
1398149040,0
1398149340,0
1398149640,0
1398149940,0
1398150240,0
1398150540,0
1398150840,0
1398151140,0
1398151440,0
1398151740,0
1398152040,0
1398152340,0
1398152640,0
1398152940,0
1398153240,0
1398153540,0
1398153840,0
1398154140,0
1398154440,0
1398154740,0
1398155040,0
1398155340,0
1398155640,0
1398155940,0
1398156240,0
1398156540,0
1398156840,0
1398157140,0
1398157440,0
1398157740,0
1398158040,0
1398158340,0
1398158640,0
1398158940,0
1398159240,0
1398159540,0
1398159840,0
1398160140,0
1398160440,0
1398160740,0
1398161040,0
1398161340,0
1398161640,0
1398161940,0
1398162240,0
1398162540,0
1398162840,0
1398163140,0
1398163440,0
1398163740,0
1398164040,0
1398164340,0
1398164640,0
1398164940,0
1398165240,0
1398165540,0
1398165840,0
1398166140,0
1398166440,0
1398166740,0
1398167040,0
1398167340,0
1398167640,0
1398167940,0
1398168240,0
1398168540,0
1398168840,0
1398169140,0
1398169440,0
1398169740,0
1398170040,0
1398170340,0
1398170640,0
1398170940,0
1398171240,0
1398171540,0
1398171840,0
1398172140,0
1398172440,0
1398172740,0
1398173040,0
1398173340,0
1398173640,0
1398173940,0
1398174240,0
1398174540,0
1398174840,0
1398175140,0
1398175440,0
1398175740,0
1398176040,0
1398176340,0
1398176640,0
1398176940,0
1398177240,0
1398177540,0
1398177840,0
1398178140,0
1398178440,0
1398178740,0
1398179040,0
1398179340,0
1398179640,0
1398179940,0
1398180240,0
1398180540,0
1398180840,0
1398181140,0
1398181440,0
1398181740,0
1398182040,0
1398182340,0
1398182640,0
1398182940,0
1398183240,0
1398183540,0
1398183840,0
1398184140,0
1398184440,0
1398184740,0
1398185040,0
1398185340,0
1398185640,0
1398185940,1
1398186240,0
1398186540,0
1398186840,0
1398187140,1
1398187440,1
1398187740,0
1398188040,0
1398188340,0
1398188640,0
1398188940,0
1398189240,0
1398189540,0
1398189840,0
1398190140,0
1398190440,0
1398190740,0
1398191040,0
1398191340,0
1398191640,0
1398191940,0
1398192240,0
1398192540,0
1398192840,0
1398193140,0
1398193440,0
1398193740,0
1398194040,0
1398194340,0
1398194640,0
1398194940,0
1398195240,0
1398195540,0
1398195840,0
1398196140,0
1398196440,0
1398196740,0
1398197040,0
