anomaly,anomaly_score
0,540.3702315501075
0,879.8489152708822
0,1003.4631555344425
0,458.45632140919486
0,2414.7045876516027
0,1021.7999246934103
0,519.4113329248355
0,1100.4416427346705
0,868.6812671553746
0,1110.2375813350145
0,545.0626210363316
0,527.1059399038884
0,474.6403819082239
0,1003.6034961219817
0,595.8132965948722
0,1568.4380713254127
0,520.640361236046
0,750.7956564926236
0,1158.6928581858863
0,529.4079214590466
0,1822.5288018911433
0,1884.0110177782371
0,2193.9602790305876
0,750.7956564926236
0,1080.369298412326
0,1189.4021902386967
0,1524.3497617819799
0,757.0731826250278
0,527.1506380988809
0,999.2999246934103
0,2430.371254318269
0,1245.2001994661757
0,1828.637892800234
0,1267.6217062264245
0,2087.871864606847
0,618.4805693221449
0,1255.832232542214
0,645.9468477903802
0,1267.6217062264245
0,1401.2732865731282
0,1413.2446189444604
0,3127.092682889698
0,659.840600274024
0,535.0824845518499
0,1021.7999246934103
0,1100.3613156543436
0,1413.2446189444604
0,979.0734539956493
0,999.8415913600769
0,1891.2626696351524
0,871.6317433458507
0,1891.2626696351524
0,1520.9143580016994
0,1781.1093213716626
0,1159.9948377666076
0,1646.7545594669007
0,2104.220596490905
0,1703.9788018911431
0,1100.415138518487
0,1599.510511847853
0,2430.371254318269
0,1225.2633191421987
1,4802.244703091717
0,2104.5539298242384
0,2133.4825012528095
0,1891.2626696351524
0,1101.3613156543436
0,1003.4631555344425
0,1243.6211719361534
0,1421.4537098535513
0,1225.2633191421987
0,1163.652190238697
0,1568.4532228405644
0,1844.7549202172615
0,1421.4537098535513
0,1100.4416427346705
0,1242.6117848320293
0,1267.6217062264245
0,1850.8443511115704
0,1424.7399532397947
0,4649.244703091718
0,2133.4825012528095
0,2351.2968098738243
0,2003.6891806241633
0,2409.8245876516025
0,3127.092682889698
0,2414.7045876516027
0,2001.5558472908301
0,1421.9274532397947
0,659.840600274024
0,929.9219388441342
0,2409.8245876516025
0,1781.8062910686324
0,1421.4537098535513
0,2104.220596490905
0,1648.9565796689208
0,3125.009349556365
0,4191.161369758385
0,4649.244703091718
0,1908.525490147973
0,1704.756579668921
0,1245.2001994661757
0,1828.637892800234
0,2409.8245876516025
1,5360.4197030917185
0,3083.759349556365
0,2791.073635270651
0,1648.9565796689208
0,1126.956710999739
0,1401.2732865731282
0,2104.220596490905
0,1777.2153819777234
0,1421.9274532397947
0,1420.5571189444604
0,1440.9380713254127
0,1110.2375813350145
0,2409.8245876516025
0,4237.161369758385
0,2791.073635270651
0,2118.9825012528095
0,1412.7918050916464
0,1405.7918050916467
0,1908.962990147973
0,1648.9565796689208
0,2173.4602790305876
0,1912.962990147973
0,1777.2153819777234
0,1908.525490147973
0,2133.4825012528095
0,2104.220596490905
0,1648.9565796689208
0,1562.9347043220457
0,1424.7399532397947
0,1612.510511847853
0,1421.9274532397947
0,979.0734539956493
0,1643.3656705780118
0,1416.6196189444604
0,1562.9347043220457
0,2133.4825012528095
0,2004.1891806241633
0,1413.2446189444604
0,2003.6891806241633
0,2541.0855400325554
0,1828.637892800234
0,660.840600274024
0,1442.4380713254127
0,1844.7549202172615
0,2001.5558472908301
0,2193.9602790305876
0,551.5747781676966
0,1424.7399532397947
0,1891.2626696351524
0,3083.759349556365
0,1225.2633191421987
0,1421.4537098535513
0,1225.2633191421987
0,1647.9565796689208
0,1119.255725592232
0,1126.956710999739
0,2409.8245876516025
0,1828.637892800234
0,2104.220596490905
0,2429.371254318269
0,1189.4021902386967
0,1100.4058060635023
0,1421.4537098535513
0,1119.255725592232
0,1107.304027407376
0,862.3544814950379
0,1101.3613156543436
0,942.9678588750583
0,1101.3613156543436
0,401.2572407333765
0,2541.0855400325554
0,1423.6066199064614
0,1646.7545594669007
0,2087.871864606847
0,538.4634447366876
0,844.2096434383577
0,2414.7045876516027
0,2834.073635270651
0,979.0734539956493
0,1908.525490147973
0,1912.962990147973
0,3839.8280364250522
0,1891.2626696351524
0,1401.2732865731282
0,1828.637892800234
0,2031.871864606847
0,1100.3613156543436
0,1158.6928581858863
0,1242.6117848320293
0,4453.578036425051
0,1908.525490147973
0,521.1939920570364
0,1163.652190238697
0,1159.3186157616437
0,1003.6034961219817
0,1912.962990147973
0,1245.2001994661757
0,1099.8978695555659
0,1240.6117848320293
0,2182.028261486728
0,1247.1117848320293
0,1521.960872893091
0,1003.6034961219817
0,1520.9143580016994
0,1777.2153819777234
0,2399.407920984936
0,2036.0082282432109
0,520.0488413895763
0,1599.4688451811865
0,645.7270161380143
0,1225.2633191421987
0,1163.652190238697
0,2194.001945697254
0,1000.2250602963472
0,1089.67882222185
0,1000.2250602963472
0,860.0180112729194
0,509.3766632364433
0,900.1989365692939
0,860.0180112729194
0,666.9609135212742
0,1189.4021902386967
0,526.6220719495831
0,870.9813828033498
0,542.5689993846694
0,1003.6034961219817
0,784.2267136984741
0,636.4224251958502
0,1420.5571189444604
0,1421.3560246683662
0,521.1939920570364
0,1243.6211719361534
0,522.2626067756512
0,1159.3186157616437
0,1021.7999246934103
0,1099.8978695555659
0,1521.960872893091
0,552.1984071427026
0,929.9219388441342
0,552.3247781676966
0,1568.4380713254127
0,929.9219388441342
0,942.9678588750583
0,1244.6211719361534
0,508.01126109425843
0,2104.220596490905
0,1568.4532228405644
0,529.7080036010481
0,659.840600274024
0,2037.1748949098776
0,1003.4631555344425
0,652.5572359182341
0,1119.255725592232
0,843.2641306178449
0,527.7380746494068
0,671.3779559876383
0,1568.4532228405644
0,563.8877016679118
0,533.560551624061
0,663.1805875665858
0,628.1414192841992
0,916.5361052328655
0,1100.4416427346705
0,645.7270161380143
0,548.6589385292593
0,405.49745884720653
0,645.9468477903802
0,1401.2732865731282
0,2036.0082282432109
0,1241.5527928264091
0,535.2080402901887
0,939.8011922083916
0,526.7816543946988
0,651.8166529851854
0,538.6362642855598
0,1240.6117848320293
0,653.6167597277579
0,563.8877016679118
0,1096.3136966067243
0,550.9404969991887
0,522.2626067756512
0,1159.3186157616437
0,924.8826159305137
0,1243.6211719361534
0,1000.2250602963472
0,660.840600274024
0,1421.4537098535513
0,1189.4021902386967
0,552.3247781676966
0,843.2641306178449
0,999.8415913600769
0,679.1934321781146
0,784.2267136984741
0,645.7270161380143
0,529.7080036010481
0,404.0660326432714
0,524.6608500782422
0,902.9898089365691
0,642.7173613020949
0,660.840600274024
0,1119.255725592232
0,534.3585535481233
0,401.2572407333765
0,537.0031155952282
0,642.7173613020949
0,386.67439241478877
0,541.406135016562
0,879.8489152708822
0,375.8594768712619
0,723.3777564001166
0,588.9017113404796
0,527.1059399038884
0,939.8011922083916
0,538.4634447366876
0,458.45632140919486
0,1191.4021902386967
0,424.2713674904011
0,402.2451012720297
0,413.86361644411846
0,527.7704054036857
0,595.8132965948722
0,524.5165064515272
0,462.89331222022076
0,571.4143697692931
0,394.8969223855425
0,663.1805875665858
0,426.9447965259467
0,552.1984071427026
0,660.840600274024
0,520.0488413895763
0,528.5082818902205
0,503.9263875696778
0,636.4224251958502
0,410.1758761840882
0,467.348559111724
0,650.0655692515675
0,546.1329379162213
0,607.1038948854706
0,879.8489152708822
0,426.9447965259467
0,916.5361052328655
0,551.5747781676966
0,942.9678588750583
0,530.9182646504389
0,929.9219388441342
0,844.2096434383577
0,556.2919170129335
0,501.9807021442978
0,534.6339772769369
0,1225.2633191421987
0,671.3779559876383
0,540.3611916739944
0,529.2129498294466
0,504.356736553814
0,546.7888833331789
0,488.88503106509177
0,540.73311150103
0,1442.4380713254127
0,488.88503106509177
0,474.27599954309215
0,481.1335417151785
0,1520.9143580016994
0,1225.2633191421987
0,638.3279433126769
0,388.4194423156482
0,700.166420658876
0,376.20056268345036
0,597.2443880219241
0,504.346306685471
0,861.9578629000555
0,679.3184321781146
0,507.2030952568677
0,509.3766632364433
0,919.0413460892437
0,919.0413460892437
0,843.2641306178449
0,1242.0751994661757
0,403.4827919111189
0,426.9447965259467
0,588.9017113404796
0,376.20056268345036
0,533.560551624061
0,357.91452163956797
0,618.4805693221449
0,410.42452572196817
0,1405.7918050916467
0,784.2267136984741
0,636.4224251958502
0,534.6339772769369
0,552.1984071427026
0,527.7380746494068
0,502.40107054229213
0,761.4481826250278
0,648.3244574377937
0,380.79651277673577
0,524.5422672209788
0,538.6362642855598
0,750.7956564926236
0,999.8415913600769
0,860.0180112729194
0,936.9678588750583
0,541.406135016562
0,653.3795541405128
0,519.0049737967306
0,609.5457199033636
0,413.86361644411846
0,529.7080036010481
0,367.3250774142634
0,525.8659234861627
0,750.7956564926236
0,1104.9779478144542
0,844.2096434383577
0,629.1512256815056
0,979.0734539956493
0,538.6362642855598
0,525.1127655058099
0,541.406135016562
0,521.4336463728656
0,525.1127655058099
0,522.4888584309058
0,529.413686245274
0,529.413686245274
0,538.4634447366876
0,629.1512256815056
0,366.1853289882194
0,385.90144623681107
0,454.82265235707337
0,458.45632140919486
0,563.8877016679118
0,571.4143697692931
0,374.30086400872955
0,581.7716288852101
0,518.578943717964
0,367.04248465501433
0,370.5178123531409
0,556.2919170129335
0,629.1512256815056
0,609.5457199033636
0,524.6608500782422
0,538.4634447366876
0,367.04248465501433
0,629.1512256815056
0,489.8067166153278
0,427.33066107408916
0,488.3933151525431
0,540.73311150103
0,499.6008702868386
0,518.578943717964
0,524.646673741348
0,521.8914410494692
0,533.560551624061
0,522.3444004166092
0,535.0074875047964
0,652.5572359182341
0,645.7270161380143
0,428.6842601313979
0,533.3316605118657
0,970.2709861703285
0,1100.415138518487
0,879.8489152708822
0,625.566094964397
0,870.9813828033498
0,540.38562637416
0,526.7816543946988
0,400.0338395433021
0,352.1312077457164
0,383.0921572277215
0,567.5189663692447
0,524.6608500782422
0,1544.6456941255158
0,507.8917103238588
0,571.4143697692931
0,424.2713674904011
0,521.4336463728656
0,519.4113329248355
0,521.1939920570364
0,521.8914410494692
0,503.9263875696778
0,402.2451012720297
0,679.1934321781146
0,648.7664196397218
0,530.9182646504389
0,929.9219388441342
0,508.01126109425843
0,394.5945136984681
0,367.04248465501433
0,369.1149092508041
0,393.8806509255842
0,538.4634447366876
0,822.0204236623929
0,359.10054354377576
0,870.9578629000555
0,528.5082818902205
0,618.4805693221449
0,1746.966970485608
0,441.0375143209981
0,491.3310621209806
0,389.1638045668643
0,881.2250044078148
0,442.9382524796242
0,540.38562637416
0,509.70927366936706
0,919.0413460892437
0,506.4319346821398
0,478.0141308720108
0,462.89331222022076
0,437.4321099319458
0,446.673632312201
0,401.2572407333765
0,879.8489152708822
0,1003.6034961219817
0,525.4732598266042
0,540.38562637416
0,437.4321099319458
0,458.83726868157913
0,473.69461009240206
0,375.8594768712619
0,428.89575869613657
0,522.4888584309058
0,426.19803896027804
0,784.2267136984741
0,355.14935359433775
0,385.7721256780505
0,385.3899493945791
0,402.2451012720297
0,527.7380746494068
0,527.5912650776487
0,394.513642869601
0,385.90144623681107
0,552.3247781676966
0,534.6339772769369
0,523.2964160943645
0,680.6714028515514
0,441.0375143209981
0,522.3444004166092
0,844.2096434383577
0,628.1414192841992
0,648.7664196397218
0,523.970842940848
0,723.3777564001166
0,402.2451012720297
0,467.7491192671598
0,1101.3613156543436
0,552.1984071427026
0,473.69461009240206
0,653.3795541405128
0,649.3926101159122
0,527.7380746494068
0,530.9182646504389
0,1098.3562028888994
0,460.04835287261017
0,547.9329416320014
0,410.0301443606464
0,546.7888833331789
0,534.6339772769369
0,387.8983422206999
0,507.2030952568677
0,1568.4532228405644
0,625.566094964397
0,364.4161213118861
0,651.8166529851854
0,1096.3136966067243
0,520.0488413895763
0,1189.4021902386967
0,350.43020803157873
0,527.1059399038884
0,522.3444004166092
0,531.8630746494068
0,426.9447965259467
0,534.3585535481233
0,527.5912650776487
0,607.1038948854706
0,1119.255725592232
0,518.4600547700253
0,420.6651851305504
0,426.19803896027804
0,366.1853289882194
0,563.8877016679118
0,502.40107054229213
0,548.6589385292593
0,542.5689993846694
0,483.6123493275617
0,518.4600547700253
0,540.3702315501075
0,659.840600274024
0,1104.9779478144542
0,380.79651277673577
0,757.0731826250278
0,507.5134945602753
0,519.0049737967306
0,492.2250057349762
0,367.3250774142634
0,533.3316605118657
0,502.22119763110163
0,585.3214124349937
0,366.1853289882194
0,385.7721256780505
0,355.14935359433775
0,507.30482179033095
0,464.5045158079126
0,527.1059399038884
0,922.5734539956493
0,522.2626067756512
0,488.90988607119675
0,473.69461009240206
0,979.0734539956493
0,374.30086400872955
0,2182.028261486728
0,659.840600274024
0,870.9578629000555
0,680.6714028515514
0,448.7847338666803
0,508.01126109425843
0,463.64511912669724
0,439.7895364155683
0,1189.4021902386967
0,1099.8978695555659
0,492.2250057349762
0,529.4079214590466
0,522.2487321474426
0,394.513642869601
0,636.1176311729779
0,501.9807021442978
0,761.4481826250278
0,596.1869145864124
0,555.4678450150318
0,487.8928951503237
0,1096.3136966067243
0,448.26076159412946
0,529.2129498294466
0,595.8132965948722
0,394.8969223855425
0,581.7716288852101
0,525.1127655058099
0,405.49745884720653
0,527.7704054036857
0,629.1512256815056
0,502.40107054229213
0,651.8166529851854
0,671.3184321781146
0,518.0102386487413
0,650.0655692515675
0,1245.2001994661757
0,512.6533587474571
0,945.5339283039497
0,651.8166529851854
0,531.8943338607176
0,1777.2153819777234
0,520.0488413895763
0,595.6045235658482
0,386.67439241478877
0,533.3316605118657
0,596.1869145864124
0,524.646673741348
0,1421.4537098535513
0,1003.4631555344425
0,636.4224251958502
0,403.6220394319846
0,526.6220719495831
0,520.0488413895763
0,521.1939920570364
0,523.4564887783517
0,413.86361644411846
0,412.34477944183504
0,527.5912650776487
0,1440.9380713254127
0,388.08273400988725
0,492.85693092707146
0,401.2572407333765
0,1704.756579668921
0,588.9017113404796
0,386.67439241478877
0,1107.304027407376
0,628.1414192841992
0,999.2999246934103
0,1100.415138518487
0,1244.6211719361534
0,389.51478403187207
0,1110.2375813350145
0,410.77642444311886
0,526.5585188917316
0,945.5339283039497
0,540.73311150103
0,4453.578036425051
0,1099.415138518487
0,1003.6034961219817
0,1908.525490147973
0,544.8461902325148
0,427.33066107408916
0,548.6589385292593
0,527.7380746494068
0,374.30086400872955
0,522.3815837944742
0,438.483181806469
0,441.2549490765854
0,538.9980410671773
0,861.9578629000555
0,448.7847338666803
0,361.9681688839412
0,521.1939920570364
0,529.2129498294466
0,1522.2783332105512
0,609.5457199033636
0,1421.9274532397947
0,332.5164625015261
0,404.6455466035172
0,446.673632312201
0,1524.3497617819799
0,2173.4602790305876
0,1562.9347043220457
0,1242.6117848320293
0,507.2030952568677
0,544.8461902325148
0,1442.4380713254127
0,520.640361236046
0,649.3926101159122
0,902.9898089365691
0,628.1414192841992
0,519.0049737967306
0,4767.744703091717
0,1159.3186157616437
0,548.4263348258776
0,529.7080036010481
0,526.7816543946988
0,537.1050941130188
0,1599.510511847853
0,2193.9602790305876
0,3127.092682889698
0,523.970842940848
0,829.3491672478816
0,507.2030952568677
0,1421.4537098535513
0,618.4805693221449
0,529.2129498294466
0,5360.4197030917185
0,919.0413460892437
0,867.2844131063802
0,2193.9602790305876
0,5831.0924673193595
0,3839.8280364250522
0,1646.7545594669007
0,523.2964160943645
0,5360.4197030917185
0,1643.3656705780118
0,1021.7999246934103
0,1631.4688451811865
0,458.45632140919486
0,1225.2633191421987
0,6346.220952167844
0,2036.0082282432109
0,1132.829424232773
0,380.79651277673577
0,1225.2633191421987
0,502.40107054229213
0,462.89331222022076
0,563.8877016679118
0,525.1127655058099
0,563.295199294825
0,581.7716288852101
0,916.5361052328655
0,1562.9347043220457
0,426.19803896027804
0,501.88892068233696
0,2399.407920984936
0,1912.962990147973
0,524.7200400967691
0,508.01126109425843
0,1822.5288018911433
0,1114.1062028888994
0,4191.161369758385
0,535.0074875047964
0,481.1335417151785
0,544.8461902325148
0,2031.871864606847
0,622.4624406671742
0,433.2133542827609
0,1912.962990147973
0,447.82314033323473
0,2399.407920984936
0,1421.4537098535513
0,4802.244703091717
0,2004.1891806241633
0,1003.4631555344425
0,542.5689993846694
0,529.7080036010481
0,2133.4825012528095
0,1405.7918050916467
0,458.83726868157913
0,622.4624406671742
0,549.1156108938724
0,525.1127655058099
0,448.0717448641747
0,425.06973736534087
0,527.1506380988809
0,474.5600903167392
0,4075.265182728982
0,394.513642869601
0,426.9447965259467
0,494.0754060364134
0,599.0678420494177
0,475.9455455802105
0,1206.7153933758193
0,519.4113329248355
0,550.9404969991887
0,2004.1891806241633
0,657.432112458503
0,385.3899493945791
0,1247.1117848320293
0,3177.350258647274
0,3584.3280364250522
0,596.1869145864124
0,391.89960384651437
0,397.5061107145539
0,541.406135016562
0,657.206371599904
0,6565.792380739273
0,385.90144623681107
0,5053.244703091718
0,6566.792380739273
0,545.299604582888
0,540.38562637416
0,535.2080402901887
0,488.88503106509177
0,6803.84501231822
0,506.4319346821398
0,509.70927366936706
0,4802.244703091717
0,979.0734539956493
0,551.5747781676966
0,979.0734539956493
0,700.166420658876
0,535.0074875047964
0,488.88503106509177
0,829.3491672478816
0,2414.7045876516027
0,4802.244703091717
0,5053.244703091718
0,1828.637892800234
0,4784.244703091717
0,5830.0924673193595
0,1828.637892800234
0,1080.369298412326
0,659.840600274024
0,527.5912650776487
0,1783.570937533279
0,522.3444004166092
0,438.1335783518996
0,1080.8170299565684
0,2182.028261486728
0,2194.001945697254
0,3839.8280364250522
0,537.0031155952282
0,1107.304027407376
0,563.8877016679118
0,563.8877016679118
0,4802.244703091717
0,2099.2414298242384
0,548.4263348258776
0,5360.4197030917185
0,5360.4197030917185
0,519.4113329248355
0,2398.8245876516025
0,2031.871864606847
0,4649.244703091718
0,648.7664196397218
0,406.067740786618
0,2104.220596490905
0,6191.587618834512
0,2104.220596490905
0,6566.792380739273
0,4237.161369758385
0,2036.0082282432109
0,5360.4197030917185
0,4802.244703091717
0,377.78293234343215
0,529.4079214590466
0,2104.220596490905
0,510.04307012215094
0,522.2487321474426
0,2429.371254318269
0,844.2096434383577
0,902.9898089365691
0,818.3941672478816
0,4784.244703091717
0,1646.7545594669007
0,489.8067166153278
0,466.19767490202827
0,2099.2414298242384
0,871.6317433458507
0,527.1059399038884
0,497.3724851748147
0,5129.8780364250515
0,1033.4554331757045
0,2133.4825012528095
0,2194.001945697254
0,2036.0082282432109
0,1783.570937533279
0,4453.578036425051
0,523.2964160943645
0,571.4143697692931
0,6346.220952167844
0,5849.572467319359
0,403.6220394319846
0,2036.0082282432109
0,541.406135016562
0,6565.792380739273
0,929.9219388441342
0,843.2641306178449
0,4237.161369758385
0,417.3029269699622
0,4453.578036425051
0,1096.3136966067243
0,369.1999233088994
0,659.840600274024
0,979.0734539956493
0,1599.4688451811865
0,652.6167597277579
0,385.7721256780505
0,6346.220952167844
0,1828.637892800234
1,7219.09501231822
0,494.0754060364134
0,540.3611916739944
0,6565.792380739273
0,942.9678588750583
0,1647.9565796689208
0,2791.073635270651
0,6346.220952167844
0,1643.3656705780118
0,4649.244703091718
0,5129.8780364250515
0,524.7200400967691
0,640.5887898735235
0,862.3544814950379
0,867.2844131063802
0,4802.244703091717
0,385.7721256780505
0,488.2565210607204
0,1021.7999246934103
0,4802.244703091717
0,518.0102386487413
0,2133.4825012528095
0,1423.6066199064614
0,530.9182646504389
0,522.2626067756512
0,548.4263348258776
0,522.4888584309058
0,458.60029539563453
0,979.0734539956493
0,517.8509888632368
0,2791.073635270651
0,547.1946524646578
0,6191.587618834512
0,2118.9825012528095
0,4237.161369758385
0,723.3777564001166
0,860.0180112729194
0,439.7895364155683
0,657.206371599904
0,523.4564887783517
0,380.79651277673577
0,389.51478403187207
0,386.67439241478877
0,537.0031155952282
0,492.2250057349762
0,4075.265182728982
0,526.6220719495831
0,6975.84501231822
0,414.5478589334352
0,2104.5539298242384
0,2430.371254318269
0,1401.2732865731282
0,671.3184321781146
0,5360.4197030917185
0,4802.244703091717
0,510.24167654041935
0,607.1038948854706
0,874.143032917941
0,679.1934321781146
0,4649.244703091718
0,1225.2633191421987
0,538.4634447366876
0,1647.9565796689208
0,860.0180112729194
0,2429.371254318269
0,547.4557072889469
0,491.53596646259683
0,4191.161369758385
0,1421.3560246683662
0,370.0032284362272
0,540.982889181132
0,5360.4197030917185
0,2409.8245876516025
0,1421.9274532397947
0,929.9219388441342
0,2087.871864606847
0,1703.9788018911431
0,546.1329379162213
0,552.3247781676966
0,2031.871864606847
0,546.3002757478376
0,2409.8245876516025
0,1828.637892800234
0,5053.244703091718
0,3083.759349556365
0,2194.001945697254
0,6565.792380739273
0,2036.0082282432109
0,5929.072467319359
0,5849.572467319359
0,522.2487321474426
0,1159.3186157616437
0,447.827852732469
0,1159.3186157616437
0,3593.8280364250522
0,448.365192415981
0,3177.350258647274
0,1562.9347043220457
0,501.22864815155833
0,1781.8062910686324
0,653.6167597277579
0,2409.8245876516025
0,671.3184321781146
0,540.3611916739944
0,473.69461009240206
0,524.5165064515272
0,2429.371254318269
0,660.840600274024
0,488.90988607119675
0,2099.2414298242384
0,640.5887898735235
0,425.06973736534087
0,376.20056268345036
0,2541.0855400325554
0,2031.871864606847
0,1255.4988992088806
0,862.4485803786105
0,1524.3497617819799
0,652.6167597277579
0,1119.255725592232
0,870.9578629000555
0,1163.652190238697
0,1413.2446189444604
0,1648.9565796689208
0,489.8067166153278
0,544.8461902325148
0,514.8568295578323
0,534.6339772769369
0,1891.052143319363
0,1189.4021902386967
0,448.365192415981
0,878.1421600125174
0,1568.4380713254127
0,389.51478403187207
0,2791.073635270651
0,2104.220596490905
0,1159.3186157616437
0,1110.2375813350145
0,2087.871864606847
0,548.4263348258776
0,1159.9948377666076
0,648.7664196397218
0,1104.9779478144542
0,519.0049737967306
0,650.0655692515675
0,1225.2633191421987
0,1000.2250602963472
0,1114.1062028888994
0,622.4624406671742
0,524.7200400967691
0,642.7173613020949
0,642.7173613020949
0,446.08383971426633
0,538.5982624257736
0,492.2250057349762
0,509.70927366936706
0,538.6362642855598
0,1643.3656705780118
0,547.9329416320014
0,401.2572407333765
0,524.5165064515272
0,541.406135016562
